video_id,author_username,posted_at,scraped_at,views,likes,shares,comments,collects,t_since_post,is_synthetic,hour_of_day,day_of_week,target_horizon,target_views,target_likes,target_shares,target_comments
7585891446033566997_synthetic_17,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 19:53:15.000000000,-0.4771985778350815,-0.6202105727971347,-0.5136837359043848,-0.15678121716647359,211,2,1.0,0.6648045227514034,0.9626550828803929,0.9994895545688508,266447,34006,1199,330
7585891446033566997_synthetic_17,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 20:53:15.000000000,-0.4771985778350815,-0.6202105727971347,-0.5136837359043848,-0.15678121716647359,273,3,1.0,0.8167183998775787,0.9626550828803929,0.9994895545688508,266447,34006,1199,330
7585891446033566997_synthetic_22,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 18:53:15.000000000,-0.18326141170172303,-0.6202105727971347,1.1559951968168574,0.9318083863387978,204,1,1.0,0.5128906456252281,0.9626550828803929,0.4960595801451045,254493,32930,1143,326
7585891446033566997_synthetic_22,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 19:53:15.000000000,-0.18408248868944252,-0.6202105727971347,1.141338740488974,0.9218098595557414,211,2,1.0,0.6648045227514034,0.9626550828803929,0.4960595801451045,254493,32930,1143,326
7585891446033566997_synthetic_22,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 20:53:15.000000000,-0.19123375022461092,-0.6202105727971347,1.0130947476199943,0.8243242234209409,273,3,1.0,0.8167183998775787,0.9626550828803929,0.4960595801451045,254493,32930,1143,326
7585891446033566997_synthetic_22,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 18:53:15.000000000,-0.18326141170172303,-0.6202105727971347,1.1559951968168574,0.9318083863387978,204,1,1.0,0.5128906456252281,0.9626550828803929,0.9994895545688508,277643,33881,1202,328
7585891446033566997_synthetic_22,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 19:53:15.000000000,-0.18408248868944252,-0.6202105727971347,1.141338740488974,0.9218098595557414,211,2,1.0,0.6648045227514034,0.9626550828803929,0.9994895545688508,277643,33881,1202,328
7585891446033566997_synthetic_22,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 20:53:15.000000000,-0.19123375022461092,-0.6202105727971347,1.0130947476199943,0.8243242234209409,273,3,1.0,0.8167183998775787,0.9626550828803929,0.9994895545688508,277643,33881,1202,328
7585891446033566997_synthetic_23,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 18:53:15.000000000,-0.4771985778350815,0.3285257726987439,0.17864097747852814,-0.5654709994239061,204,1,1.0,0.5128906456252281,0.9626550828803929,0.4960595801451045,264673,33053,1134,330
7585891446033566997_synthetic_23,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 19:53:15.000000000,-0.4771985778350815,0.3241168675170501,0.1738197747390928,-0.5654709994239061,211,2,1.0,0.6648045227514034,0.9626550828803929,0.4960595801451045,264673,33053,1134,330
7585891446033566997_synthetic_23,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 20:53:15.000000000,-0.4771985778350815,0.2857799357221069,0.13197173496079417,-0.5654709994239061,273,3,1.0,0.8167183998775787,0.9626550828803929,0.4960595801451045,264673,33053,1134,330
7585891446033566997_synthetic_23,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 18:53:15.000000000,-0.4771985778350815,0.3285257726987439,0.17864097747852814,-0.5654709994239061,204,1,1.0,0.5128906456252281,0.9626550828803929,0.9994895545688508,272610,33690,1225,330
7585891446033566997_synthetic_23,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 19:53:15.000000000,-0.4771985778350815,0.3241168675170501,0.1738197747390928,-0.5654709994239061,211,2,1.0,0.6648045227514034,0.9626550828803929,0.9994895545688508,272610,33690,1225,330
7585891446033566997_synthetic_23,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 20:53:15.000000000,-0.4771985778350815,0.2857799357221069,0.13197173496079417,-0.5654709994239061,273,3,1.0,0.8167183998775787,0.9626550828803929,0.9994895545688508,272610,33690,1225,330
7585891446033566997_synthetic_26,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 18:53:15.000000000,-0.4771985778350815,-0.17489534691852882,-0.3663477801872412,3.3389537093596386,204,1,1.0,0.5128906456252281,0.9626550828803929,0.4960595801451045,254150,32396,1174,331
7585891446033566997_synthetic_26,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 19:53:15.000000000,-0.4771985778350815,-0.17408941801434824,-0.36557638774893153,3.302709049771059,211,2,1.0,0.6648045227514034,0.9626550828803929,0.4960595801451045,254150,32396,1174,331
7585891446033566997_synthetic_26,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 20:53:15.000000000,-0.4771985778350815,-0.1669940831520525,-0.3595980963520317,2.994004535344191,273,3,1.0,0.8167183998775787,0.9626550828803929,0.4960595801451045,254150,32396,1174,331
7585891446033566997_synthetic_26,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 18:53:15.000000000,-0.4771985778350815,-0.17489534691852882,-0.3663477801872412,3.3389537093596386,204,1,1.0,0.5128906456252281,0.9626550828803929,0.9994895545688508,273327,34160,1229,338
7585891446033566997_synthetic_26,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 19:53:15.000000000,-0.4771985778350815,-0.17408941801434824,-0.36557638774893153,3.302709049771059,211,2,1.0,0.6648045227514034,0.9626550828803929,0.9994895545688508,273327,34160,1229,338
7585891446033566997_synthetic_26,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 20:53:15.000000000,-0.4771985778350815,-0.1669940831520525,-0.3595980963520317,2.994004535344191,273,3,1.0,0.8167183998775787,0.9626550828803929,0.9994895545688508,273327,34160,1229,338
7585891446033566997_synthetic_3,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 18:53:15.000000000,1.3407271599085102,-0.6202105727971347,-0.3277781582717586,0.7230891397424943,204,1,1.0,0.5128906456252281,0.9626550828803929,0.4960595801451045,256346,33598,1179,318
7585891446033566997_synthetic_3,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 19:53:15.000000000,1.3244323917544736,-0.6202105727971347,-0.32739246205260375,0.71434042880732,211,2,1.0,0.6648045227514034,0.9626550828803929,0.4960595801451045,256346,33598,1179,318
7585891446033566997_synthetic_3,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 20:53:15.000000000,1.1826102319339298,-0.6202105727971347,-0.3244997404089426,0.6368518462386323,273,3,1.0,0.8167183998775787,0.9626550828803929,0.4960595801451045,256346,33598,1179,318
7585891446033566997_synthetic_3,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 18:53:15.000000000,1.3407271599085102,-0.6202105727971347,-0.3277781582717586,0.7230891397424943,204,1,1.0,0.5128906456252281,0.9626550828803929,0.9994895545688508,265775,34581,1204,335
7585891446033566997_synthetic_3,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 19:53:15.000000000,1.3244323917544736,-0.6202105727971347,-0.32739246205260375,0.71434042880732,211,2,1.0,0.6648045227514034,0.9626550828803929,0.9994895545688508,265775,34581,1204,335
7585891446033566997_synthetic_3,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 20:53:15.000000000,1.1826102319339298,-0.6202105727971347,-0.3244997404089426,0.6368518462386323,273,3,1.0,0.8167183998775787,0.9626550828803929,0.9994895545688508,265775,34581,1204,335
7585891446033566997_synthetic_4,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 18:53:15.000000000,-0.4771985778350815,-0.6202105727971347,-0.5136837359043848,-0.5654709994239061,204,1,1.0,0.5128906456252281,0.9626550828803929,0.4960595801451045,255563,32901,1131,323
7585891446033566997_synthetic_4,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 19:53:15.000000000,-0.4771985778350815,-0.6202105727971347,-0.5136837359043848,-0.5654709994239061,211,2,1.0,0.6648045227514034,0.9626550828803929,0.4960595801451045,255563,32901,1131,323
7585891446033566997_synthetic_4,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 20:53:15.000000000,-0.4771985778350815,-0.6202105727971347,-0.5136837359043848,-0.5492233934014393,273,3,1.0,0.8167183998775787,0.9626550828803929,0.4960595801451045,255563,32901,1131,323
7585891446033566997_synthetic_4,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 18:53:15.000000000,-0.4771985778350815,-0.6202105727971347,-0.5136837359043848,-0.5654709994239061,204,1,1.0,0.5128906456252281,0.9626550828803929,0.9994895545688508,277055,33772,1219,333
7585891446033566997_synthetic_4,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 19:53:15.000000000,-0.4771985778350815,-0.6202105727971347,-0.5136837359043848,-0.5654709994239061,211,2,1.0,0.6648045227514034,0.9626550828803929,0.9994895545688508,277055,33772,1219,333
7585891446033566997_synthetic_4,atusmain,2025-12-20 17:53:15.000000000,2025-12-20 20:53:15.000000000,-0.4771985778350815,-0.6202105727971347,-0.5136837359043848,-0.5492233934014393,273,3,1.0,0.8167183998775787,0.9626550828803929,0.9994895545688508,277055,33772,1219,333
bac_hello2_synthetic_video_10,bac_hello2,2025-12-27 10:46:40.000000000,2025-12-27 11:46:40.000000000,0.10969852169778528,0.18472277214887473,-0.2055124567996787,0.5531141844305345,2001,1,1.0,-0.5505064942579987,0.9626550828803929,0.4960595801451045,710003,51761,1655,917
bac_hello2_synthetic_video_10,bac_hello2,2025-12-27 10:46:40.000000000,2025-12-27 12:46:40.000000000,0.11888232657371943,0.18472277214887473,-0.19452011455376617,0.5531141844305345,2018,2,1.0,-0.39859261713182337,0.9626550828803929,0.4960595801451045,710003,51761,1655,917
bac_hello2_synthetic_video_10,bac_hello2,2025-12-27 10:46:40.000000000,2025-12-27 13:46:40.000000000,0.11888232657371943,0.1977440548360277,-0.19452011455376617,0.5806101330839398,2018,3,1.0,-0.24667874000564813,0.9626550828803929,0.4960595801451045,710003,51761,1655,917
bac_hello2_synthetic_video_10,bac_hello2,2025-12-27 10:46:40.000000000,2025-12-27 11:46:40.000000000,0.10969852169778528,0.18472277214887473,-0.2055124567996787,0.5531141844305345,2001,1,1.0,-0.5505064942579987,0.9626550828803929,0.9994895545688508,719390,52123,1694,940
bac_hello2_synthetic_video_10,bac_hello2,2025-12-27 10:46:40.000000000,2025-12-27 12:46:40.000000000,0.11888232657371943,0.18472277214887473,-0.19452011455376617,0.5531141844305345,2018,2,1.0,-0.39859261713182337,0.9626550828803929,0.9994895545688508,719390,52123,1694,940
bac_hello2_synthetic_video_10,bac_hello2,2025-12-27 10:46:40.000000000,2025-12-27 13:46:40.000000000,0.11888232657371943,0.1977440548360277,-0.19452011455376617,0.5806101330839398,2018,3,1.0,-0.24667874000564813,0.9626550828803929,0.9994895545688508,719390,52123,1694,940
bac_hello2_synthetic_video_10,bac_hello2,2025-12-27 10:46:40.000000000,2025-12-27 11:46:40.000000000,0.10969852169778528,0.18472277214887473,-0.2055124567996787,0.5531141844305345,2001,1,1.0,-0.5505064942579987,0.9626550828803929,1.5029195289925972,721755,52123,1697,953
bac_hello2_synthetic_video_10,bac_hello2,2025-12-27 10:46:40.000000000,2025-12-27 12:46:40.000000000,0.11888232657371943,0.18472277214887473,-0.19452011455376617,0.5531141844305345,2018,2,1.0,-0.39859261713182337,0.9626550828803929,1.5029195289925972,721755,52123,1697,953
bac_hello2_synthetic_video_10,bac_hello2,2025-12-27 10:46:40.000000000,2025-12-27 13:46:40.000000000,0.11888232657371943,0.1977440548360277,-0.19452011455376617,0.5806101330839398,2018,3,1.0,-0.24667874000564813,0.9626550828803929,1.5029195289925972,721755,52123,1697,953
bac_hello2_synthetic_video_11,bac_hello2,2025-12-27 10:46:40.000000000,2025-12-27 11:46:40.000000000,-0.4731947780861712,-0.6073473153853112,-0.5102124699319913,-0.4279912561568799,56,1,1.0,-0.5505064942579987,0.9626550828803929,-1.5176603175498806,43967,6051,319,375
bac_hello2_synthetic_video_11,bac_hello2,2025-12-27 10:46:40.000000000,2025-12-27 12:46:40.000000000,-0.46468428992204797,-0.5785867152753373,-0.4930489881796016,-0.27301409101950486,139,2,1.0,-0.39859261713182337,0.9626550828803929,-1.5176603175498806,43967,6051,319,375
bac_hello2_synthetic_video_11,bac_hello2,2025-12-27 10:46:40.000000000,2025-12-27 13:46:40.000000000,-0.4627869136518577,-0.5760899159251308,-0.49247044385086935,-0.27301409101950486,145,3,1.0,-0.24667874000564813,0.9626550828803929,-1.5176603175498806,43967,6051,319,375
bac_hello2_synthetic_video_13,bac_hello2,2025-12-25 06:39:01.419031050,2025-12-25 07:39:01.419031050,0.08142341753683947,0.14096557341012883,-0.21843328014136537,0.5243684199292472,1862,1,1.0,-1.1581620027626998,-0.05999642294971903,0.4960595801451045,667290,48168,1531,872
bac_hello2_synthetic_video_13,bac_hello2,2025-12-25 06:39:01.419031050,2025-12-25 08:39:01.419031050,0.08142341753683947,0.14096557341012883,-0.21843328014136537,0.5243684199292472,1876,2,1.0,-1.0062481256365243,-0.05999642294971903,0.4960595801451045,667290,48168,1531,872
bac_hello2_synthetic_video_13,bac_hello2,2025-12-25 06:39:01.419031050,2025-12-25 09:39:01.419031050,0.08302275461414585,0.14096557341012883,-0.21843328014136537,0.5243684199292472,1901,3,1.0,-0.8543342485103491,-0.05999642294971903,0.4960595801451045,667290,48168,1531,872
bac_hello2_synthetic_video_13,bac_hello2,2025-12-25 06:39:01.419031050,2025-12-25 07:39:01.419031050,0.08142341753683947,0.14096557341012883,-0.21843328014136537,0.5243684199292472,1862,1,1.0,-1.1581620027626998,-0.05999642294971903,0.9994895545688508,668303,48168,1569,880
bac_hello2_synthetic_video_13,bac_hello2,2025-12-25 06:39:01.419031050,2025-12-25 08:39:01.419031050,0.08142341753683947,0.14096557341012883,-0.21843328014136537,0.5243684199292472,1876,2,1.0,-1.0062481256365243,-0.05999642294971903,0.9994895545688508,668303,48168,1569,880
bac_hello2_synthetic_video_13,bac_hello2,2025-12-25 06:39:01.419031050,2025-12-25 09:39:01.419031050,0.08302275461414585,0.14096557341012883,-0.21843328014136537,0.5243684199292472,1901,3,1.0,-0.8543342485103491,-0.05999642294971903,0.9994895545688508,668303,48168,1569,880
bac_hello2_synthetic_video_13,bac_hello2,2025-12-25 06:39:01.419031050,2025-12-25 07:39:01.419031050,0.08142341753683947,0.14096557341012883,-0.21843328014136537,0.5243684199292472,1862,1,1.0,-1.1581620027626998,-0.05999642294971903,1.5029195289925972,668303,48351,1569,896
bac_hello2_synthetic_video_13,bac_hello2,2025-12-25 06:39:01.419031050,2025-12-25 08:39:01.419031050,0.08142341753683947,0.14096557341012883,-0.21843328014136537,0.5243684199292472,1876,2,1.0,-1.0062481256365243,-0.05999642294971903,1.5029195289925972,668303,48351,1569,896
bac_hello2_synthetic_video_13,bac_hello2,2025-12-25 06:39:01.419031050,2025-12-25 09:39:01.419031050,0.08302275461414585,0.14096557341012883,-0.21843328014136537,0.5243684199292472,1901,3,1.0,-0.8543342485103491,-0.05999642294971903,1.5029195289925972,668303,48351,1569,896
bac_hello2_synthetic_video_14,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-25 22:28:39.000000000,-0.05931656617207807,-0.05095612347758116,-0.29383689098613386,0.19566685193626637,1411,1,1.0,1.120546154129929,-0.05999642294971903,-1.5176603175498806,545169,41976,1487,876
bac_hello2_synthetic_video_14,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-25 23:28:39.000000000,-0.054903067476330204,-0.034948163086700124,-0.2791804346582505,0.3443949378342311,1498,2,1.0,1.2724600312561045,-0.05999642294971903,-1.5176603175498806,545169,41976,1487,876
bac_hello2_synthetic_video_14,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-26 00:28:39.000000000,-0.04913873762184955,-0.026446403273971592,-0.272430750823041,0.38313922911857484,1498,3,1.0,-2.2215591426459267,0.4513293299653369,-1.5176603175498806,545169,41976,1487,876
bac_hello2_synthetic_video_14,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-25 22:28:39.000000000,-0.05931656617207807,-0.05095612347758116,-0.29383689098613386,0.19566685193626637,1411,1,1.0,1.120546154129929,-0.05999642294971903,0.4960595801451045,564021,43834,1538,958
bac_hello2_synthetic_video_14,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-25 23:28:39.000000000,-0.054903067476330204,-0.034948163086700124,-0.2791804346582505,0.3443949378342311,1498,2,1.0,1.2724600312561045,-0.05999642294971903,0.4960595801451045,564021,43834,1538,958
bac_hello2_synthetic_video_14,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-26 00:28:39.000000000,-0.04913873762184955,-0.026446403273971592,-0.272430750823041,0.38313922911857484,1498,3,1.0,-2.2215591426459267,0.4513293299653369,0.4960595801451045,564021,43834,1538,958
bac_hello2_synthetic_video_14,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-25 22:28:39.000000000,-0.05931656617207807,-0.05095612347758116,-0.29383689098613386,0.19566685193626637,1411,1,1.0,1.120546154129929,-0.05999642294971903,0.9994895545688508,568937,43834,1565,963
bac_hello2_synthetic_video_14,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-25 23:28:39.000000000,-0.054903067476330204,-0.034948163086700124,-0.2791804346582505,0.3443949378342311,1498,2,1.0,1.2724600312561045,-0.05999642294971903,0.9994895545688508,568937,43834,1565,963
bac_hello2_synthetic_video_14,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-26 00:28:39.000000000,-0.04913873762184955,-0.026446403273971592,-0.272430750823041,0.38313922911857484,1498,3,1.0,-2.2215591426459267,0.4513293299653369,0.9994895545688508,568937,43834,1565,963
bac_hello2_synthetic_video_14,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-25 22:28:39.000000000,-0.05931656617207807,-0.05095612347758116,-0.29383689098613386,0.19566685193626637,1411,1,1.0,1.120546154129929,-0.05999642294971903,1.5029195289925972,569422,44573,1582,968
bac_hello2_synthetic_video_14,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-25 23:28:39.000000000,-0.054903067476330204,-0.034948163086700124,-0.2791804346582505,0.3443949378342311,1498,2,1.0,1.2724600312561045,-0.05999642294971903,1.5029195289925972,569422,44573,1582,968
bac_hello2_synthetic_video_14,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-26 00:28:39.000000000,-0.04913873762184955,-0.026446403273971592,-0.272430750823041,0.38313922911857484,1498,3,1.0,-2.2215591426459267,0.4513293299653369,1.5029195289925972,569422,44573,1582,968
bac_hello2_synthetic_video_15,bac_hello2,2025-12-26 13:11:28.310861744,2025-12-26 14:11:28.310861744,-0.47300084272404114,-0.6059724954899443,-0.5100196218224139,-0.42049236106958754,63,1,1.0,-0.09476486287947287,0.4513293299653369,-1.5176603175498806,40706,5803,292,360
bac_hello2_synthetic_video_15,bac_hello2,2025-12-26 13:11:28.310861744,2025-12-26 15:11:28.310861744,-0.4648354083860454,-0.5801511655010996,-0.4943989249466435,-0.2792631702589151,139,2,1.0,0.05714901424670238,0.4513293299653369,-1.5176603175498806,40706,5803,292,360
bac_hello2_synthetic_video_15,bac_hello2,2025-12-26 13:11:28.310861744,2025-12-26 16:11:28.310861744,-0.46383047060046234,-0.5777491813160909,-0.4938203806179112,-0.2680148276279766,139,3,1.0,0.20906289137287765,0.4513293299653369,-1.5176603175498806,40706,5803,292,360
bac_hello2_synthetic_video_16,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-25 22:28:39.000000000,0.09502743748469915,0.12239760355890945,-0.21226214063488816,0.44563002151267767,1936,1,1.0,1.120546154129929,-0.05999642294971903,-1.5176603175498806,723434,53930,1797,1038
bac_hello2_synthetic_video_16,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-25 23:28:39.000000000,0.10421544009574434,0.17968176586586282,-0.20589815301883352,0.5781105013881757,1947,2,1.0,1.2724600312561045,-0.05999642294971903,-1.5176603175498806,723434,53930,1797,1038
bac_hello2_synthetic_video_16,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-26 00:28:39.000000000,0.10716644787880572,0.17968176586586282,-0.20049840595066595,0.6131053451288733,2013,3,1.0,-2.2215591426459267,0.4513293299653369,-1.5176603175498806,723434,53930,1797,1038
bac_hello2_synthetic_video_16,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-25 22:28:39.000000000,0.09502743748469915,0.12239760355890945,-0.21226214063488816,0.44563002151267767,1936,1,1.0,1.120546154129929,-0.05999642294971903,0.4960595801451045,741559,54554,1861,1079
bac_hello2_synthetic_video_16,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-25 23:28:39.000000000,0.10421544009574434,0.17968176586586282,-0.20589815301883352,0.5781105013881757,1947,2,1.0,1.2724600312561045,-0.05999642294971903,0.4960595801451045,741559,54554,1861,1079
bac_hello2_synthetic_video_16,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-26 00:28:39.000000000,0.10716644787880572,0.17968176586586282,-0.20049840595066595,0.6131053451288733,2013,3,1.0,-2.2215591426459267,0.4513293299653369,0.4960595801451045,741559,54554,1861,1079
bac_hello2_synthetic_video_16,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-25 22:28:39.000000000,0.09502743748469915,0.12239760355890945,-0.21226214063488816,0.44563002151267767,1936,1,1.0,1.120546154129929,-0.05999642294971903,0.9994895545688508,741559,55298,1892,1092
bac_hello2_synthetic_video_16,bac_hello2,2025-12-25 21:28:39.000000000,2025-12-25 23:28:39.000000000,0.10421544009574434,0.17968176586586282,-0.20589815301883352,0.5781105013881757,1947,2,1.0,1.2724600312561045,-0.05999642294971903,0.9994895545688508,741559,55298,1892,1092
